geoid,school_id,school,sat_g11,transit_min_median
17031671800,609693,WESTINGHOUSE HS,1005.0,80.7
17031671800,609749,NORTHSIDE PREP HS,1303.0,108.6
17031671900,609694,HANCOCK HS,1078.0,38.9
17031671900,609720,LANE TECH HS,1256.0,91.2
17031671900,609678,JONES HS,1276.0,51.9
17031671900,610391,LINDBLOM HS,1046.0,20.9
17031671900,609726,BROOKS HS,1111.0,52.2
17031671900,610547,SOUTH SHORE INTL HS,901.0,40.0
17031671900,609693,WESTINGHOUSE HS,1005.0,75.5
17031671900,609755,YOUNG HS,1297.0,55.0
17031671900,609751,KING HS,939.0,54.1
17031671900,609680,PAYTON HS,1334.0,68.8
17031671900,609749,NORTHSIDE PREP HS,1303.0,107.4
17031672000,609720,LANE TECH HS,1256.0,82.4
17031672000,609694,HANCOCK HS,1078.0,37.3
17031672000,609678,JONES HS,1276.0,53.0
17031672000,609726,BROOKS HS,1111.0,56.3
17031672000,609693,WESTINGHOUSE HS,1005.0,75.6
17031672000,610391,LINDBLOM HS,1046.0,12.8
17031672000,610547,SOUTH SHORE INTL HS,901.0,41.6
17031672000,609751,KING HS,939.0,60.3
17031672000,609755,YOUNG HS,1297.0,59.1
17031672000,609749,NORTHSIDE PREP HS,1303.0,113.7
17031672000,609680,PAYTON HS,1334.0,69.9
17031680500,609694,HANCOCK HS,1078.0,32.4
17031680500,609678,JONES HS,1276.0,36.8
17031680500,609680,PAYTON HS,1334.0,53.8
17031680500,609751,KING HS,939.0,38.5
17031680500,610391,LINDBLOM HS,1046.0,18.1
17031680500,609693,WESTINGHOUSE HS,1005.0,75.0
17031680500,609726,BROOKS HS,1111.0,54.5
17031680500,609755,YOUNG HS,1297.0,56.2
17031680500,610547,SOUTH SHORE INTL HS,901.0,50.0
17031680500,609749,NORTHSIDE PREP HS,1303.0,97.3
17031680500,609720,LANE TECH HS,1256.0,76.4
17031680600,609678,JONES HS,1276.0,38.8
17031680600,609694,HANCOCK HS,1078.0,32.4
17031680600,609680,PAYTON HS,1334.0,55.7
17031680600,609751,KING HS,939.0,40.5
17031680600,610391,LINDBLOM HS,1046.0,17.1
17031680600,609693,WESTINGHOUSE HS,1005.0,73.3
17031680600,609726,BROOKS HS,1111.0,52.0
17031680600,609755,YOUNG HS,1297.0,56.3
17031680600,610547,SOUTH SHORE INTL HS,901.0,46.7
17031680600,609749,NORTHSIDE PREP HS,1303.0,98.0
17031680600,609720,LANE TECH HS,1256.0,78.3
17031680900,609678,JONES HS,1276.0,35.5
17031680900,609694,HANCOCK HS,1078.0,45.9
17031680900,609720,LANE TECH HS,1256.0,72.0
17031680900,609680,PAYTON HS,1334.0,52.4
17031680900,609726,BROOKS HS,1111.0,45.6
17031680900,610391,LINDBLOM HS,1046.0,23.2
17031680900,609751,KING HS,939.0,40.2
17031680900,609749,NORTHSIDE PREP HS,1303.0,92.9
17031680900,610547,SOUTH SHORE INTL HS,901.0,40.3
17031680900,609693,WESTINGHOUSE HS,1005.0,69.4
17031680900,609755,YOUNG HS,1297.0,60.6
17031681000,609678,JONES HS,1276.0,37.7
17031681000,609694,HANCOCK HS,1078.0,42.0
17031681000,610391,LINDBLOM HS,1046.0,18.6
17031681000,609751,KING HS,939.0,45.4
17031681000,609680,PAYTON HS,1334.0,54.6
17031681000,609720,LANE TECH HS,1256.0,77.2
17031681000,609693,WESTINGHOUSE HS,1005.0,67.9
17031681000,609726,BROOKS HS,1111.0,51.3
17031681000,610547,SOUTH SHORE INTL HS,901.0,43.2
17031681000,609755,YOUNG HS,1297.0,60.6
17031681000,609749,NORTHSIDE PREP HS,1303.0,97.0
17031681100,609694,HANCOCK HS,1078.0,39.8
17031681100,609678,JONES HS,1276.0,36.1
17031681100,609720,LANE TECH HS,1256.0,76.7
17031681100,609680,PAYTON HS,1334.0,53.0
17031681100,610391,LINDBLOM HS,1046.0,25.7
17031681100,609726,BROOKS HS,1111.0,42.8
17031681100,609751,KING HS,939.0,44.4
17031681100,610547,SOUTH SHORE INTL HS,901.0,32.9
17031681100,609755,YOUNG HS,1297.0,58.2
17031681100,609693,WESTINGHOUSE HS,1005.0,75.8
17031681100,609749,NORTHSIDE PREP HS,1303.0,95.9
17031681200,609678,JONES HS,1276.0,33.4
17031681200,609694,HANCOCK HS,1078.0,48.1
17031681200,609720,LANE TECH HS,1256.0,75.9
17031681200,609680,PAYTON HS,1334.0,50.3
17031681200,609726,BROOKS HS,1111.0,41.2
17031681200,609751,KING HS,939.0,42.5
17031681200,610391,LINDBLOM HS,1046.0,28.8
17031681200,610547,SOUTH SHORE INTL HS,901.0,30.5
17031681200,609755,YOUNG HS,1297.0,56.9
17031681200,609749,NORTHSIDE PREP HS,1303.0,93.1
17031681200,609693,WESTINGHOUSE HS,1005.0,77.7
17031681300,609678,JONES HS,1276.0,43.2
17031681300,609694,HANCOCK HS,1078.0,49.5
17031681300,609720,LANE TECH HS,1256.0,84.3
17031681300,609726,BROOKS HS,1111.0,45.9
17031681300,609680,PAYTON HS,1334.0,60.1
17031681300,610391,LINDBLOM HS,1046.0,30.2
17031681300,609751,KING HS,939.0,50.5
17031681300,610547,SOUTH SHORE INTL HS,901.0,29.7
17031681300,609755,YOUNG HS,1297.0,66.1
17031681300,609749,NORTHSIDE PREP HS,1303.0,101.7
17031681300,609693,WESTINGHOUSE HS,1005.0,81.1
17031681400,609678,JONES HS,1276.0,45.6
17031681400,609694,HANCOCK HS,1078.0,47.3
17031681400,609720,LANE TECH HS,1256.0,85.7
17031681400,609726,BROOKS HS,1111.0,50.2
17031681400,609680,PAYTON HS,1334.0,62.5
17031681400,610391,LINDBLOM HS,1046.0,28.9
17031681400,609751,KING HS,939.0,49.9
17031681400,610547,SOUTH SHORE INTL HS,901.0,32.6
17031681400,609755,YOUNG HS,1297.0,64.7
17031681400,609749,NORTHSIDE PREP HS,1303.0,104.7
17031681400,609693,WESTINGHOUSE HS,1005.0,81.7
17031690300,609678,JONES HS,1276.0,29.8
17031690300,609720,LANE TECH HS,1256.0,67.3
17031690300,609726,BROOKS HS,1111.0,36.4
17031690300,609694,HANCOCK HS,1078.0,48.5
17031690300,609680,PAYTON HS,1334.0,46.7
17031690300,610391,LINDBLOM HS,1046.0,31.0
17031690300,610547,SOUTH SHORE INTL HS,901.0,22.9
17031690300,609751,KING HS,939.0,35.2
17031690300,609749,NORTHSIDE PREP HS,1303.0,88.0
17031690300,609755,YOUNG HS,1297.0,54.9
17031690300,609693,WESTINGHOUSE HS,1005.0,68.1
17031690400,609720,LANE TECH HS,1256.0,68.6
17031690400,609678,JONES HS,1276.0,32.0
17031690400,609726,BROOKS HS,1111.0,36.7
17031690400,609694,HANCOCK HS,1078.0,54.0
17031690400,609680,PAYTON HS,1334.0,49.0
17031690400,609751,KING HS,939.0,32.6
17031690400,610391,LINDBLOM HS,1046.0,31.4
17031690400,610547,SOUTH SHORE INTL HS,901.0,17.4
17031690400,609749,NORTHSIDE PREP HS,1303.0,90.3
17031690400,609755,YOUNG HS,1297.0,57.1
17031690400,609693,WESTINGHOUSE HS,1005.0,70.4
17031690500,609678,JONES HS,1276.0,38.0
17031690500,609726,BROOKS HS,1111.0,35.9
17031690500,609720,LANE TECH HS,1256.0,74.6
17031690500,609694,HANCOCK HS,1078.0,54.9
17031690500,609680,PAYTON HS,1334.0,55.0
17031690500,609751,KING HS,939.0,34.8
17031690500,610391,LINDBLOM HS,1046.0,35.7
17031690500,610547,SOUTH SHORE INTL HS,901.0,17.7
17031690500,609749,NORTHSIDE PREP HS,1303.0,94.8
17031690500,609693,WESTINGHOUSE HS,1005.0,73.1
17031690500,609755,YOUNG HS,1297.0,64.1
17031690900,609678,JONES HS,1276.0,41.3
17031690900,609720,LANE TECH HS,1256.0,80.9
17031690900,609680,PAYTON HS,1334.0,58.2
17031690900,609694,HANCOCK HS,1078.0,62.7
17031690900,609726,BROOKS HS,1111.0,34.5
17031690900,609751,KING HS,939.0,32.2
17031690900,610547,SOUTH SHORE INTL HS,901.0,16.9
17031690900,610391,LINDBLOM HS,1046.0,43.0
17031690900,609693,WESTINGHOUSE HS,1005.0,76.5
17031690900,609749,NORTHSIDE PREP HS,1303.0,100.1
17031690900,609755,YOUNG HS,1297.0,67.0
17031691000,609678,JONES HS,1276.0,36.9
17031691000,609720,LANE TECH HS,1256.0,76.2
17031691000,609680,PAYTON HS,1334.0,53.9
17031691000,609694,HANCOCK HS,1078.0,59.6
17031691000,609726,BROOKS HS,1111.0,33.8
17031691000,610547,SOUTH SHORE INTL HS,901.0,19.2
17031691000,609751,KING HS,939.0,41.4
17031691000,610391,LINDBLOM HS,1046.0,39.2
17031691000,609749,NORTHSIDE PREP HS,1303.0,94.8
17031691000,609693,WESTINGHOUSE HS,1005.0,76.5
17031691000,609755,YOUNG HS,1297.0,64.4
17031691100,609678,JONES HS,1276.0,38.9
17031691100,609720,LANE TECH HS,1256.0,75.4
17031691100,609694,HANCOCK HS,1078.0,51.1
17031691100,609680,PAYTON HS,1334.0,53.9
17031691100,609726,BROOKS HS,1111.0,36.5
17031691100,609751,KING HS,939.0,37.9
17031691100,610547,SOUTH SHORE INTL HS,901.0,29.3
17031691100,610391,LINDBLOM HS,1046.0,34.3
17031691100,609749,NORTHSIDE PREP HS,1303.0,95.7
17031691100,609755,YOUNG HS,1297.0,63.0
17031691100,609693,WESTINGHOUSE HS,1005.0,77.2
17031691200,609720,LANE TECH HS,1256.0,72.0
17031691200,609678,JONES HS,1276.0,35.5
17031691200,609726,BROOKS HS,1111.0,36.6
17031691200,609694,HANCOCK HS,1078.0,55.7
17031691200,609751,KING HS,939.0,44.1
17031691200,610547,SOUTH SHORE INTL HS,901.0,26.4
17031691200,609749,NORTHSIDE PREP HS,1303.0,93.0
17031691200,610391,LINDBLOM HS,1046.0,36.6
17031691200,609680,PAYTON HS,1334.0,52.4
17031691200,609693,WESTINGHOUSE HS,1005.0,73.8
17031691200,609755,YOUNG HS,1297.0,60.6
17031691300,609678,JONES HS,1276.0,38.0
17031691300,609720,LANE TECH HS,1256.0,74.5
17031691300,609726,BROOKS HS,1111.0,34.2
17031691300,609694,HANCOCK HS,1078.0,58.2
17031691300,610547,SOUTH SHORE INTL HS,901.0,19.0
17031691300,609751,KING HS,939.0,41.7
17031691300,609749,NORTHSIDE PREP HS,1303.0,95.4
17031691300,610391,LINDBLOM HS,1046.0,38.8
17031691300,609680,PAYTON HS,1334.0,54.9
17031691300,609693,WESTINGHOUSE HS,1005.0,76.3
17031691300,609755,YOUNG HS,1297.0,63.1
17031691400,609678,JONES HS,1276.0,42.6
17031691400,609726,BROOKS HS,1111.0,31.9
17031691400,609720,LANE TECH HS,1256.0,80.1
17031691400,609751,KING HS,939.0,35.0
17031691400,609694,HANCOCK HS,1078.0,65.1
17031691400,610547,SOUTH SHORE INTL HS,901.0,16.7
17031691400,610391,LINDBLOM HS,1046.0,45.5
17031691400,609680,PAYTON HS,1334.0,59.5
17031691400,609749,NORTHSIDE PREP HS,1303.0,102.3
17031691400,609693,WESTINGHOUSE HS,1005.0,79.5
17031691400,609755,YOUNG HS,1297.0,68.7
17031691500,609678,JONES HS,1276.0,48.5
17031691500,609726,BROOKS HS,1111.0,33.6
17031691500,609751,KING HS,939.0,35.8
17031691500,609694,HANCOCK HS,1078.0,69.1
17031691500,610547,SOUTH SHORE INTL HS,901.0,14.1
17031691500,609720,LANE TECH HS,1256.0,85.0
17031691500,610391,LINDBLOM HS,1046.0,50.4
17031691500,609680,PAYTON HS,1334.0,64.7
17031691500,609693,WESTINGHOUSE HS,1005.0,80.9
17031691500,609749,NORTHSIDE PREP HS,1303.0,107.8
17031691500,609755,YOUNG HS,1297.0,75.1
17031700100,609720,LANE TECH HS,1256.0,83.2
17031700100,609694,HANCOCK HS,1078.0,37.1
17031700100,609693,WESTINGHOUSE HS,1005.0,72.3
17031700100,609678,JONES HS,1276.0,65.0
17031700100,609749,NORTHSIDE PREP HS,1303.0,119.9
17031700100,610391,LINDBLOM HS,1046.0,37.4
17031700100,609726,BROOKS HS,1111.0,65.6
17031700100,609751,KING HS,939.0,75.1
17031700100,610547,SOUTH SHORE INTL HS,901.0,63.7
17031700100,609755,YOUNG HS,1297.0,72.0
17031700100,609680,PAYTON HS,1334.0,81.7
17031700200,609694,HANCOCK HS,1078.0,27.0
17031700200,609720,LANE TECH HS,1256.0,92.5
17031700200,609693,WESTINGHOUSE HS,1005.0,82.1
17031700200,609726,BROOKS HS,1111.0,67.1
17031700200,610391,LINDBLOM HS,1046.0,39.6
17031700200,609749,NORTHSIDE PREP HS,1303.0,122.0
17031700200,609751,KING HS,939.0,82.1
17031700200,610547,SOUTH SHORE INTL HS,901.0,65.5
17031700200,609678,JONES HS,1276.0,71.1
17031700200,609680,PAYTON HS,1334.0,85.2
17031700200,609755,YOUNG HS,1297.0,78.7
17031700301,609694,HANCOCK HS,1078.0,29.4
17031700301,609720,LANE TECH HS,1256.0,98.0
17031700301,609726,BROOKS HS,1111.0,69.9
17031700301,610391,LINDBLOM HS,1046.0,39.9
17031700301,609751,KING HS,939.0,82.6
17031700301,609678,JONES HS,1276.0,71.2
17031700301,609680,PAYTON HS,1334.0,87.5
17031700301,609749,NORTHSIDE PREP HS,1303.0,125.9
17031700301,610547,SOUTH SHORE INTL HS,901.0,66.0
17031700301,609693,WESTINGHOUSE HS,1005.0,87.2
17031700301,609755,YOUNG HS,1297.0,76.5
17031700302,609694,HANCOCK HS,1078.0,32.4
17031700302,609680,PAYTON HS,1334.0,91.8
17031700302,609720,LANE TECH HS,1256.0,108.3
17031700302,609726,BROOKS HS,1111.0,65.7
17031700302,610391,LINDBLOM HS,1046.0,50.2
17031700302,609749,NORTHSIDE PREP HS,1303.0,129.8
17031700302,609751,KING HS,939.0,82.8
17031700302,610547,SOUTH SHORE INTL HS,901.0,71.0
17031700302,609678,JONES HS,1276.0,74.8
17031700302,609693,WESTINGHOUSE HS,1005.0,87.8
17031700302,609755,YOUNG HS,1297.0,84.6
17031700401,609694,HANCOCK HS,1078.0,31.0
17031700401,609720,LANE TECH HS,1256.0,91.2
17031700401,609726,BROOKS HS,1111.0,68.7
17031700401,609693,WESTINGHOUSE HS,1005.0,82.5
17031700401,610391,LINDBLOM HS,1046.0,41.5
17031700401,609680,PAYTON HS,1334.0,87.6
17031700401,609678,JONES HS,1276.0,70.7
17031700401,609749,NORTHSIDE PREP HS,1303.0,124.8
17031700401,609751,KING HS,939.0,80.8
17031700401,610547,SOUTH SHORE INTL HS,901.0,64.3
17031700401,609755,YOUNG HS,1297.0,77.2
17031700402,609680,PAYTON HS,1334.0,87.8
17031700402,609694,HANCOCK HS,1078.0,35.5
17031700402,609720,LANE TECH HS,1256.0,106.9
17031700402,609726,BROOKS HS,1111.0,64.1
17031700402,610391,LINDBLOM HS,1046.0,51.7
17031700402,609751,KING HS,939.0,78.8
17031700402,609749,NORTHSIDE PREP HS,1303.0,130.9
17031700402,610547,SOUTH SHORE INTL HS,901.0,67.0
17031700402,609678,JONES HS,1276.0,70.9
17031700402,609693,WESTINGHOUSE HS,1005.0,90.8
17031700402,609755,YOUNG HS,1297.0,82.5
17031700501,609720,LANE TECH HS,1256.0,84.5
17031700501,609694,HANCOCK HS,1078.0,39.2
17031700501,609678,JONES HS,1276.0,61.0
17031700501,609726,BROOKS HS,1111.0,63.7
17031700501,610391,LINDBLOM HS,1046.0,34.2
17031700501,609693,WESTINGHOUSE HS,1005.0,81.7
17031700501,609749,NORTHSIDE PREP HS,1303.0,120.0
17031700501,610547,SOUTH SHORE INTL HS,901.0,55.0
17031700501,609755,YOUNG HS,1297.0,69.9
17031700501,609751,KING HS,939.0,71.2
17031700501,609680,PAYTON HS,1334.0,77.9
17031700502,609694,HANCOCK HS,1078.0,41.7
17031700502,609720,LANE TECH HS,1256.0,98.2
17031700502,609726,BROOKS HS,1111.0,57.6
17031700502,610391,LINDBLOM HS,1046.0,41.6
17031700502,609749,NORTHSIDE PREP HS,1303.0,122.8
17031700502,609751,KING HS,939.0,70.7
17031700502,610547,SOUTH SHORE INTL HS,901.0,59.2
17031700502,609755,YOUNG HS,1297.0,75.7
17031700502,609678,JONES HS,1276.0,60.3
17031700502,609693,WESTINGHOUSE HS,1005.0,86.4
17031700502,609680,PAYTON HS,1334.0,77.2
17031710100,609678,JONES HS,1276.0,41.8
17031710100,609726,BROOKS HS,1111.0,44.9
17031710100,609694,HANCOCK HS,1078.0,49.8
17031710100,609720,LANE TECH HS,1256.0,80.3
17031710100,609751,KING HS,939.0,52.6
17031710100,610547,SOUTH SHORE INTL HS,901.0,36.0
17031710100,610391,LINDBLOM HS,1046.0,33.8
17031710100,609755,YOUNG HS,1297.0,66.5
17031710100,609680,PAYTON HS,1334.0,58.7
17031710100,609749,NORTHSIDE PREP HS,1303.0,101.5
17031710100,609693,WESTINGHOUSE HS,1005.0,80.1
17031710200,609678,JONES HS,1276.0,50.2
17031710200,609694,HANCOCK HS,1078.0,47.7
17031710200,609726,BROOKS HS,1111.0,52.7
17031710200,609720,LANE TECH HS,1256.0,87.1
17031710200,610391,LINDBLOM HS,1046.0,28.0
17031710200,609751,KING HS,939.0,53.0
17031710200,610547,SOUTH SHORE INTL HS,901.0,36.6
17031710200,609755,YOUNG HS,1297.0,60.7
17031710200,609680,PAYTON HS,1334.0,67.1
17031710200,609749,NORTHSIDE PREP HS,1303.0,108.7
17031710200,609693,WESTINGHOUSE HS,1005.0,88.7
17031710300,609694,HANCOCK HS,1078.0,45.7
17031710300,609720,LANE TECH HS,1256.0,92.1
17031710300,609726,BROOKS HS,1111.0,50.9
17031710300,609678,JONES HS,1276.0,52.6
17031710300,610391,LINDBLOM HS,1046.0,24.6
17031710300,610547,SOUTH SHORE INTL HS,901.0,39.0
17031710300,609751,KING HS,939.0,57.6
17031710300,609755,YOUNG HS,1297.0,59.8
17031710300,609680,PAYTON HS,1334.0,69.5
17031710300,609693,WESTINGHOUSE HS,1005.0,79.4
17031710300,609749,NORTHSIDE PREP HS,1303.0,111.1
17031710400,609720,LANE TECH HS,1256.0,88.1
17031710400,609694,HANCOCK HS,1078.0,39.4
17031710400,609678,JONES HS,1276.0,56.0
17031710400,610391,LINDBLOM HS,1046.0,14.9
17031710400,609693,WESTINGHOUSE HS,1005.0,80.7
17031710400,609726,BROOKS HS,1111.0,56.2
17031710400,610547,SOUTH SHORE INTL HS,901.0,44.0
17031710400,609751,KING HS,939.0,60.4
17031710400,609755,YOUNG HS,1297.0,61.4
17031710400,609680,PAYTON HS,1334.0,72.9
17031710400,609749,NORTHSIDE PREP HS,1303.0,116.0
17031710500,609720,LANE TECH HS,1256.0,91.6
17031710500,609694,HANCOCK HS,1078.0,42.3
17031710500,609726,BROOKS HS,1111.0,54.6
17031710500,610391,LINDBLOM HS,1046.0,17.9
17031710500,609678,JONES HS,1276.0,54.4
17031710500,610547,SOUTH SHORE INTL HS,901.0,46.3
17031710500,609751,KING HS,939.0,63.4
17031710500,609755,YOUNG HS,1297.0,59.3
17031710500,609680,PAYTON HS,1334.0,71.3
17031710500,609749,NORTHSIDE PREP HS,1303.0,114.4
17031710500,609693,WESTINGHOUSE HS,1005.0,83.6
17031710600,609720,LANE TECH HS,1256.0,87.7
17031710600,609678,JONES HS,1276.0,50.7
17031710600,609694,HANCOCK HS,1078.0,48.3
17031710600,609726,BROOKS HS,1111.0,48.5
17031710600,610391,LINDBLOM HS,1046.0,26.0
17031710600,610547,SOUTH SHORE INTL HS,901.0,42.1
17031710600,609751,KING HS,939.0,60.4
17031710600,609755,YOUNG HS,1297.0,54.5
17031710600,609680,PAYTON HS,1334.0,67.6
17031710600,609693,WESTINGHOUSE HS,1005.0,79.1
17031710600,609749,NORTHSIDE PREP HS,1303.0,110.0
17031710700,609678,JONES HS,1276.0,50.5
17031710700,609720,LANE TECH HS,1256.0,87.6
17031710700,609694,HANCOCK HS,1078.0,49.2
17031710700,609726,BROOKS HS,1111.0,53.1
17031710700,610391,LINDBLOM HS,1046.0,31.9
17031710700,610547,SOUTH SHORE INTL HS,901.0,42.0
17031710700,609751,KING HS,939.0,56.1
17031710700,609755,YOUNG HS,1297.0,60.2
17031710700,609680,PAYTON HS,1334.0,67.5
17031710700,609693,WESTINGHOUSE HS,1005.0,86.0
17031710700,609749,NORTHSIDE PREP HS,1303.0,110.1
17031710800,609678,JONES HS,1276.0,45.6
17031710800,609726,BROOKS HS,1111.0,47.2
17031710800,609694,HANCOCK HS,1078.0,51.3
17031710800,609720,LANE TECH HS,1256.0,84.1
17031710800,610391,LINDBLOM HS,1046.0,32.2
17031710800,610547,SOUTH SHORE INTL HS,901.0,38.3
17031710800,609751,KING HS,939.0,56.4
17031710800,609680,PAYTON HS,1334.0,63.8
17031710800,609755,YOUNG HS,1297.0,64.2
17031710800,609749,NORTHSIDE PREP HS,1303.0,105.3
17031710800,609693,WESTINGHOUSE HS,1005.0,86.5
17031710900,609678,JONES HS,1276.0,46.2
17031710900,609726,BROOKS HS,1111.0,45.5
17031710900,609720,LANE TECH HS,1256.0,84.2
17031710900,609694,HANCOCK HS,1078.0,62.6
17031710900,610391,LINDBLOM HS,1046.0,45.5
17031710900,609751,KING HS,939.0,48.0
17031710900,610547,SOUTH SHORE INTL HS,901.0,40.1
17031710900,609680,PAYTON HS,1334.0,63.1
17031710900,609749,NORTHSIDE PREP HS,1303.0,105.9
17031710900,609755,YOUNG HS,1297.0,74.0
17031710900,609693,WESTINGHOUSE HS,1005.0,88.6
17031711000,609678,JONES HS,1276.0,47.8
17031711000,609694,HANCOCK HS,1078.0,53.2
17031711000,609726,BROOKS HS,1111.0,43.5
17031711000,609720,LANE TECH HS,1256.0,84.4
17031711000,610391,LINDBLOM HS,1046.0,36.9
17031711000,610547,SOUTH SHORE INTL HS,901.0,41.5
17031711000,609751,KING HS,939.0,57.1
17031711000,609680,PAYTON HS,1334.0,64.8
17031711000,609755,YOUNG HS,1297.0,70.0
17031711000,609749,NORTHSIDE PREP HS,1303.0,105.8
17031711000,609693,WESTINGHOUSE HS,1005.0,91.3
17031711100,609694,HANCOCK HS,1078.0,49.1
17031711100,609678,JONES HS,1276.0,49.8
17031711100,609720,LANE TECH HS,1256.0,86.9
17031711100,609726,BROOKS HS,1111.0,48.5
17031711100,610391,LINDBLOM HS,1046.0,32.0
17031711100,610547,SOUTH SHORE INTL HS,901.0,47.5
17031711100,609751,KING HS,939.0,59.5
17031711100,609755,YOUNG HS,1297.0,60.2
17031711100,609680,PAYTON HS,1334.0,66.8
17031711100,609693,WESTINGHOUSE HS,1005.0,86.0
17031711100,609749,NORTHSIDE PREP HS,1303.0,108.3
17031711200,609694,HANCOCK HS,1078.0,43.9
17031711200,609720,LANE TECH HS,1256.0,92.3
17031711200,609678,JONES HS,1276.0,55.2
17031711200,609726,BROOKS HS,1111.0,48.8
17031711200,610391,LINDBLOM HS,1046.0,20.5
17031711200,610547,SOUTH SHORE INTL HS,901.0,52.9
17031711200,609751,KING HS,939.0,63.3
17031711200,609755,YOUNG HS,1297.0,59.7
17031711200,609680,PAYTON HS,1334.0,72.2
17031711200,609693,WESTINGHOUSE HS,1005.0,86.2
17031711200,609749,NORTHSIDE PREP HS,1303.0,115.7
17031711300,609694,HANCOCK HS,1078.0,46.9
17031711300,609726,BROOKS HS,1111.0,49.0
17031711300,609720,LANE TECH HS,1256.0,87.5
17031711300,610391,LINDBLOM HS,1046.0,27.6
17031711300,609678,JONES HS,1276.0,50.5
17031711300,609751,KING HS,939.0,60.2
17031711300,610547,SOUTH SHORE INTL HS,901.0,47.1
17031711300,609680,PAYTON HS,1334.0,67.4
17031711300,609755,YOUNG HS,1297.0,58.4
17031711300,609693,WESTINGHOUSE HS,1005.0,85.5
17031711300,609749,NORTHSIDE PREP HS,1303.0,109.0
17031711400,609726,BROOKS HS,1111.0,45.5
17031711400,609678,JONES HS,1276.0,46.8
17031711400,609720,LANE TECH HS,1256.0,83.3
17031711400,609694,HANCOCK HS,1078.0,52.6
17031711400,610391,LINDBLOM HS,1046.0,36.9
17031711400,609751,KING HS,939.0,56.0
17031711400,610547,SOUTH SHORE INTL HS,901.0,43.9
17031711400,609680,PAYTON HS,1334.0,63.7
17031711400,609755,YOUNG HS,1297.0,66.6
17031711400,609749,NORTHSIDE PREP HS,1303.0,104.8
17031711400,609693,WESTINGHOUSE HS,1005.0,90.6
17031711500,609678,JONES HS,1276.0,43.8
17031711500,609720,LANE TECH HS,1256.0,80.5
17031711500,609726,BROOKS HS,1111.0,36.7
17031711500,609694,HANCOCK HS,1078.0,58.2
17031711500,610391,LINDBLOM HS,1046.0,42.0
17031711500,609751,KING HS,939.0,51.9
17031711500,610547,SOUTH SHORE INTL HS,901.0,40.3
17031711500,609680,PAYTON HS,1334.0,60.8
17031711500,609749,NORTHSIDE PREP HS,1303.0,102.4
17031711500,609755,YOUNG HS,1297.0,71.0
17031711500,609693,WESTINGHOUSE HS,1005.0,89.1
17031720100,609680,PAYTON HS,1334.0,78.7
17031720100,609694,HANCOCK HS,1078.0,55.2
17031720100,609720,LANE TECH HS,1256.0,101.6
17031720100,609726,BROOKS HS,1111.0,41.8
17031720100,610391,LINDBLOM HS,1046.0,36.5
17031720100,609678,JONES HS,1276.0,61.8
17031720100,610547,SOUTH SHORE INTL HS,901.0,59.6
17031720100,609751,KING HS,939.0,72.6
17031720100,609693,WESTINGHOUSE HS,1005.0,96.1
17031720100,609749,NORTHSIDE PREP HS,1303.0,125.0
17031720100,609755,YOUNG HS,1297.0,68.8
17031720200,609680,PAYTON HS,1334.0,78.8
17031720200,609726,BROOKS HS,1111.0,41.8
17031720200,609693,WESTINGHOUSE HS,1005.0,97.7
17031720200,609694,HANCOCK HS,1078.0,60.9
17031720200,609720,LANE TECH HS,1256.0,98.8
17031720200,609678,JONES HS,1276.0,61.9
17031720200,610391,LINDBLOM HS,1046.0,41.6
17031720200,610547,SOUTH SHORE INTL HS,901.0,61.7
17031720200,609751,KING HS,939.0,73.0
17031720200,609749,NORTHSIDE PREP HS,1303.0,122.2
17031720200,609755,YOUNG HS,1297.0,74.0
17031720300,609680,PAYTON HS,1334.0,78.9
17031720300,609694,HANCOCK HS,1078.0,59.8
17031720300,609726,BROOKS HS,1111.0,42.0
17031720300,609693,WESTINGHOUSE HS,1005.0,101.8
17031720300,609720,LANE TECH HS,1256.0,100.9
17031720300,610391,LINDBLOM HS,1046.0,41.5
17031720300,609678,JONES HS,1276.0,62.0
17031720300,610547,SOUTH SHORE INTL HS,901.0,59.8
17031720300,609751,KING HS,939.0,72.8
17031720300,609749,NORTHSIDE PREP HS,1303.0,125.2
17031720300,609755,YOUNG HS,1297.0,76.5
17031720400,609680,PAYTON HS,1334.0,86.6
17031720400,609693,WESTINGHOUSE HS,1005.0,94.0
17031720400,609694,HANCOCK HS,1078.0,52.0
