geoid,school_id,school,sat_g11,drive_min,drive_mi
17031460400,609720,LANE TECH HS,1256.0,30.7,18.39
17031460400,609726,BROOKS HS,1111.0,9.4,5.84
17031460400,609749,NORTHSIDE PREP HS,1303.0,35.3,21.23
17031460400,609751,KING HS,939.0,12.5,6.2
17031460400,609755,YOUNG HS,1297.0,23.6,13.9
17031460400,610391,LINDBLOM HS,1046.0,14.2,7.03
17031460400,610547,SOUTH SHORE INTL HS,901.0,3.9,1.65
17031460500,609678,JONES HS,1276.0,21.1,9.91
17031460500,609680,PAYTON HS,1334.0,26.4,14.79
17031460500,609693,WESTINGHOUSE HS,1005.0,28.6,16.35
17031460500,609694,HANCOCK HS,1078.0,20.7,9.97
17031460500,609720,LANE TECH HS,1256.0,30.6,17.99
17031460500,609726,BROOKS HS,1111.0,9.9,5.73
17031460500,609749,NORTHSIDE PREP HS,1303.0,35.2,20.83
17031460500,609751,KING HS,939.0,12.8,5.72
17031460500,609755,YOUNG HS,1297.0,23.5,13.5
17031460500,610391,LINDBLOM HS,1046.0,14.5,6.55
17031460500,610547,SOUTH SHORE INTL HS,901.0,3.3,1.0
17031460800,609678,JONES HS,1276.0,22.6,13.16
17031460800,609680,PAYTON HS,1334.0,27.5,16.01
17031460800,609693,WESTINGHOUSE HS,1005.0,29.7,17.57
17031460800,609694,HANCOCK HS,1078.0,22.6,11.32
17031460800,609720,LANE TECH HS,1256.0,31.7,19.21
17031460800,609726,BROOKS HS,1111.0,10.1,6.0
17031460800,609749,NORTHSIDE PREP HS,1303.0,36.3,22.05
17031460800,609751,KING HS,939.0,14.7,7.06
17031460800,609755,YOUNG HS,1297.0,24.5,14.72
17031460800,610391,LINDBLOM HS,1046.0,16.4,7.89
17031460800,610547,SOUTH SHORE INTL HS,901.0,6.1,2.5
17031461000,609678,JONES HS,1276.0,21.7,12.84
17031461000,609680,PAYTON HS,1334.0,26.6,15.68
17031461000,609693,WESTINGHOUSE HS,1005.0,28.8,17.24
17031461000,609694,HANCOCK HS,1078.0,22.9,11.98
17031461000,609720,LANE TECH HS,1256.0,30.8,18.88
17031461000,609726,BROOKS HS,1111.0,9.5,5.56
17031461000,609749,NORTHSIDE PREP HS,1303.0,35.4,21.73
17031461000,609751,KING HS,939.0,15.4,7.81
17031461000,609755,YOUNG HS,1297.0,23.6,14.39
17031461000,610391,LINDBLOM HS,1046.0,16.6,8.56
17031461000,610547,SOUTH SHORE INTL HS,901.0,7.3,3.1
17031470100,609678,JONES HS,1276.0,21.2,12.32
17031470100,609680,PAYTON HS,1334.0,26.1,15.16
17031470100,609693,WESTINGHOUSE HS,1005.0,28.3,16.72
17031470100,609694,HANCOCK HS,1078.0,21.9,11.87
17031470100,609720,LANE TECH HS,1256.0,30.3,18.36
17031470100,609726,BROOKS HS,1111.0,7.1,4.17
17031470100,609749,NORTHSIDE PREP HS,1303.0,34.9,21.21
17031470100,609751,KING HS,939.0,14.1,6.81
17031470100,609755,YOUNG HS,1297.0,23.1,13.87
17031470100,610391,LINDBLOM HS,1046.0,15.8,7.64
17031470100,610547,SOUTH SHORE INTL HS,901.0,6.9,3.99
17031480100,609678,JONES HS,1276.0,21.2,12.6
17031480100,609680,PAYTON HS,1334.0,26.1,15.44
17031480100,609693,WESTINGHOUSE HS,1005.0,28.3,17.0
17031480100,609694,HANCOCK HS,1078.0,20.4,10.75
17031480100,609720,LANE TECH HS,1256.0,30.3,18.64
17031480100,609726,BROOKS HS,1111.0,7.4,4.58
17031480100,609749,NORTHSIDE PREP HS,1303.0,34.9,21.48
17031480100,609751,KING HS,939.0,12.5,6.49
17031480100,609755,YOUNG HS,1297.0,23.2,14.15
17031480100,610391,LINDBLOM HS,1046.0,14.2,7.32
17031480100,610547,SOUTH SHORE INTL HS,901.0,4.0,1.65
17031480200,609678,JONES HS,1276.0,20.2,11.86
17031480200,609680,PAYTON HS,1334.0,25.1,14.7
17031480200,609693,WESTINGHOUSE HS,1005.0,27.3,16.27
17031480200,609694,HANCOCK HS,1078.0,20.8,10.69
17031480200,609720,LANE TECH HS,1256.0,29.3,17.9
17031480200,609726,BROOKS HS,1111.0,7.5,4.36
17031480200,609749,NORTHSIDE PREP HS,1303.0,33.9,20.75
17031480200,609751,KING HS,939.0,12.9,6.44
17031480200,609755,YOUNG HS,1297.0,22.2,13.41
17031480200,610391,LINDBLOM HS,1046.0,14.6,7.27
17031480200,610547,SOUTH SHORE INTL HS,901.0,4.8,2.56
17031480300,609678,JONES HS,1276.0,21.8,12.84
17031480300,609680,PAYTON HS,1334.0,26.7,15.68
17031480300,609693,WESTINGHOUSE HS,1005.0,28.9,17.24
17031480300,609694,HANCOCK HS,1078.0,21.0,11.0
17031480300,609720,LANE TECH HS,1256.0,30.9,18.88
17031480300,609726,BROOKS HS,1111.0,6.1,3.79
17031480300,609749,NORTHSIDE PREP HS,1303.0,35.5,21.73
17031480300,609751,KING HS,939.0,13.1,6.75
17031480300,609755,YOUNG HS,1297.0,23.7,14.39
17031480300,610391,LINDBLOM HS,1046.0,14.7,7.58
17031480300,610547,SOUTH SHORE INTL HS,901.0,5.0,2.87
17031480400,609678,JONES HS,1276.0,22.0,13.06
17031480400,609680,PAYTON HS,1334.0,26.9,15.9
17031480400,609693,WESTINGHOUSE HS,1005.0,29.1,17.47
17031480400,609694,HANCOCK HS,1078.0,21.2,11.21
17031480400,609720,LANE TECH HS,1256.0,31.1,19.1
17031480400,609726,BROOKS HS,1111.0,6.5,4.11
17031480400,609749,NORTHSIDE PREP HS,1303.0,35.7,21.95
17031480400,609751,KING HS,939.0,13.3,6.96
17031480400,609755,YOUNG HS,1297.0,23.9,14.61
17031480400,610391,LINDBLOM HS,1046.0,15.0,7.79
17031480400,610547,SOUTH SHORE INTL HS,901.0,4.8,2.11
17031480500,609678,JONES HS,1276.0,21.0,12.53
17031480500,609680,PAYTON HS,1334.0,26.0,15.37
17031480500,609693,WESTINGHOUSE HS,1005.0,28.1,16.93
17031480500,609694,HANCOCK HS,1078.0,22.2,11.67
17031480500,609720,LANE TECH HS,1256.0,30.1,18.57
17031480500,609726,BROOKS HS,1111.0,8.3,4.96
17031480500,609749,NORTHSIDE PREP HS,1303.0,34.7,21.41
17031480500,609751,KING HS,939.0,14.8,7.5
17031480500,609755,YOUNG HS,1297.0,23.0,14.08
17031480500,610391,LINDBLOM HS,1046.0,15.9,8.24
17031480500,610547,SOUTH SHORE INTL HS,901.0,6.4,2.65
17031490200,609678,JONES HS,1276.0,18.9,11.55
17031490200,609680,PAYTON HS,1334.0,23.8,14.39
17031490200,609693,WESTINGHOUSE HS,1005.0,26.0,15.95
17031490200,609694,HANCOCK HS,1078.0,19.4,10.59
17031490200,609720,LANE TECH HS,1256.0,28.0,17.59
17031490200,609726,BROOKS HS,1111.0,5.6,2.68
17031490200,609749,NORTHSIDE PREP HS,1303.0,32.6,20.43
17031490200,609751,KING HS,939.0,14.8,8.37
17031490200,609755,YOUNG HS,1297.0,20.8,13.1
17031490200,610391,LINDBLOM HS,1046.0,13.8,7.18
17031490200,610547,SOUTH SHORE INTL HS,901.0,8.0,4.85
17031490500,609678,JONES HS,1276.0,19.1,11.74
17031490500,609680,PAYTON HS,1334.0,24.0,14.58
17031490500,609693,WESTINGHOUSE HS,1005.0,26.2,16.14
17031490500,609694,HANCOCK HS,1078.0,19.6,10.79
17031490500,609720,LANE TECH HS,1256.0,28.2,17.78
17031490500,609726,BROOKS HS,1111.0,4.7,1.89
17031490500,609749,NORTHSIDE PREP HS,1303.0,32.8,20.63
17031490500,609751,KING HS,939.0,14.5,7.23
17031490500,609755,YOUNG HS,1297.0,21.0,13.29
17031490500,610391,LINDBLOM HS,1046.0,14.0,7.37
17031490500,610547,SOUTH SHORE INTL HS,901.0,7.6,4.78
17031490600,609678,JONES HS,1276.0,18.8,11.5
17031490600,609680,PAYTON HS,1334.0,23.7,14.34
17031490600,609693,WESTINGHOUSE HS,1005.0,25.9,15.9
17031490600,609694,HANCOCK HS,1078.0,18.3,10.03
17031490600,609720,LANE TECH HS,1256.0,27.9,17.54
17031490600,609726,BROOKS HS,1111.0,5.7,2.44
17031490600,609749,NORTHSIDE PREP HS,1303.0,32.5,20.38
17031490600,609751,KING HS,939.0,14.8,8.32
17031490600,609755,YOUNG HS,1297.0,20.7,13.05
17031490600,610391,LINDBLOM HS,1046.0,12.8,6.61
17031490600,610547,SOUTH SHORE INTL HS,901.0,8.9,5.52
17031490700,609678,JONES HS,1276.0,20.2,11.99
17031490700,609680,PAYTON HS,1334.0,25.1,14.83
17031490700,609693,WESTINGHOUSE HS,1005.0,27.3,16.39
17031490700,609694,HANCOCK HS,1078.0,19.7,10.52
17031490700,609720,LANE TECH HS,1256.0,29.3,18.03
17031490700,609726,BROOKS HS,1111.0,4.2,1.93
17031490700,609749,NORTHSIDE PREP HS,1303.0,33.9,20.87
17031490700,609751,KING HS,939.0,16.2,8.81
17031490700,609755,YOUNG HS,1297.0,22.2,13.54
17031490700,610391,LINDBLOM HS,1046.0,14.2,7.1
17031490700,610547,SOUTH SHORE INTL HS,901.0,10.3,6.01
17031490800,609678,JONES HS,1276.0,19.7,12.08
17031490800,609680,PAYTON HS,1334.0,24.7,14.92
17031490800,609693,WESTINGHOUSE HS,1005.0,26.9,16.48
17031490800,609694,HANCOCK HS,1078.0,20.7,11.12
17031490800,609720,LANE TECH HS,1256.0,28.8,18.12
17031490800,609726,BROOKS HS,1111.0,3.8,1.49
17031490800,609749,NORTHSIDE PREP HS,1303.0,33.5,20.96
17031490800,609751,KING HS,939.0,15.7,8.9
17031490800,609755,YOUNG HS,1297.0,21.7,13.63
17031490800,610391,LINDBLOM HS,1046.0,14.7,7.71
17031490800,610547,SOUTH SHORE INTL HS,901.0,9.3,5.34
17031490901,609678,JONES HS,1276.0,21.5,13.04
17031490901,609680,PAYTON HS,1334.0,26.4,15.89
17031490901,609693,WESTINGHOUSE HS,1005.0,28.6,17.45
17031490901,609694,HANCOCK HS,1078.0,22.4,12.09
17031490901,609720,LANE TECH HS,1256.0,30.6,19.09
17031490901,609726,BROOKS HS,1111.0,1.5,0.55
17031490901,609749,NORTHSIDE PREP HS,1303.0,35.2,21.93
17031490901,609751,KING HS,939.0,17.4,9.87
17031490901,609755,YOUNG HS,1297.0,23.4,14.6
17031490901,610391,LINDBLOM HS,1046.0,16.4,8.67
17031490901,610547,SOUTH SHORE INTL HS,901.0,10.0,6.48
17031490902,609678,JONES HS,1276.0,20.9,12.6
17031490902,609680,PAYTON HS,1334.0,25.9,15.44
17031490902,609693,WESTINGHOUSE HS,1005.0,28.1,17.01
17031490902,609694,HANCOCK HS,1078.0,21.8,11.65
17031490902,609720,LANE TECH HS,1256.0,30.0,18.64
17031490902,609726,BROOKS HS,1111.0,2.8,1.03
17031490902,609749,NORTHSIDE PREP HS,1303.0,34.6,21.49
17031490902,609751,KING HS,939.0,16.9,9.43
17031490902,609755,YOUNG HS,1297.0,22.9,14.15
17031490902,610391,LINDBLOM HS,1046.0,15.8,8.23
17031490902,610547,SOUTH SHORE INTL HS,901.0,10.0,5.9
17031491000,609678,JONES HS,1276.0,21.2,12.93
17031491000,609680,PAYTON HS,1334.0,26.1,15.77
17031491000,609693,WESTINGHOUSE HS,1005.0,28.3,17.34
17031491000,609694,HANCOCK HS,1078.0,20.8,11.01
17031491000,609720,LANE TECH HS,1256.0,30.2,18.97
17031491000,609726,BROOKS HS,1111.0,2.5,1.1
17031491000,609749,NORTHSIDE PREP HS,1303.0,34.9,21.82
17031491000,609751,KING HS,939.0,17.1,9.76
17031491000,609755,YOUNG HS,1297.0,23.1,14.48
17031491000,610391,LINDBLOM HS,1046.0,15.2,7.59
17031491000,610547,SOUTH SHORE INTL HS,901.0,11.3,6.73
17031491100,609678,JONES HS,1276.0,22.3,13.53
17031491100,609680,PAYTON HS,1334.0,27.2,16.37
17031491100,609693,WESTINGHOUSE HS,1005.0,29.4,17.93
17031491100,609694,HANCOCK HS,1078.0,20.2,10.51
17031491100,609720,LANE TECH HS,1256.0,31.4,19.57
17031491100,609726,BROOKS HS,1111.0,3.8,1.62
17031491100,609749,NORTHSIDE PREP HS,1303.0,36.0,22.42
17031491100,609751,KING HS,939.0,18.2,10.35
17031491100,609755,YOUNG HS,1297.0,24.2,15.08
17031491100,610391,LINDBLOM HS,1046.0,14.6,7.09
17031491100,610547,SOUTH SHORE INTL HS,901.0,12.6,7.23
17031491200,609678,JONES HS,1276.0,23.8,14.17
17031491200,609680,PAYTON HS,1334.0,28.7,17.01
17031491200,609693,WESTINGHOUSE HS,1005.0,30.9,18.57
17031491200,609694,HANCOCK HS,1078.0,22.4,11.26
17031491200,609720,LANE TECH HS,1256.0,32.9,20.21
17031491200,609726,BROOKS HS,1111.0,3.2,1.35
17031491200,609749,NORTHSIDE PREP HS,1303.0,37.5,23.05
17031491200,609751,KING HS,939.0,19.7,10.99
17031491200,609755,YOUNG HS,1297.0,25.7,15.72
17031491200,610391,LINDBLOM HS,1046.0,16.8,7.84
17031491200,610547,SOUTH SHORE INTL HS,901.0,12.1,7.59
17031491300,609678,JONES HS,1276.0,22.5,13.67
17031491300,609680,PAYTON HS,1334.0,27.5,16.51
17031491300,609693,WESTINGHOUSE HS,1005.0,29.7,18.07
17031491300,609694,HANCOCK HS,1078.0,22.8,11.76
17031491300,609720,LANE TECH HS,1256.0,31.6,19.71
17031491300,609726,BROOKS HS,1111.0,1.9,0.85
17031491300,609749,NORTHSIDE PREP HS,1303.0,36.2,22.56
17031491300,609751,KING HS,939.0,18.5,10.49
17031491300,609755,YOUNG HS,1297.0,24.5,15.22
17031491300,610391,LINDBLOM HS,1046.0,17.2,8.34
17031491300,610547,SOUTH SHORE INTL HS,901.0,10.9,7.09
17031491400,609678,JONES HS,1276.0,22.4,13.53
17031491400,609680,PAYTON HS,1334.0,27.3,16.37
17031491400,609693,WESTINGHOUSE HS,1005.0,29.5,17.93
17031491400,609694,HANCOCK HS,1078.0,23.3,12.58
17031491400,609720,LANE TECH HS,1256.0,31.5,19.57
17031491400,609726,BROOKS HS,1111.0,1.5,0.42
17031491400,609749,NORTHSIDE PREP HS,1303.0,36.1,22.42
17031491400,609751,KING HS,939.0,18.2,10.4
17031491400,609755,YOUNG HS,1297.0,24.3,15.08
17031491400,610391,LINDBLOM HS,1046.0,17.3,9.16
17031491400,610547,SOUTH SHORE INTL HS,901.0,10.1,6.52
17031500100,609678,JONES HS,1276.0,22.1,12.99
17031500100,609680,PAYTON HS,1334.0,27.0,15.83
17031500100,609693,WESTINGHOUSE HS,1005.0,29.2,17.39
17031500100,609694,HANCOCK HS,1078.0,22.6,12.04
17031500100,609720,LANE TECH HS,1256.0,31.2,19.03
17031500100,609726,BROOKS HS,1111.0,6.5,2.38
17031500100,609749,NORTHSIDE PREP HS,1303.0,35.8,21.88
17031500100,609751,KING HS,939.0,15.5,7.91
17031500100,609755,YOUNG HS,1297.0,24.0,14.54
17031500100,610391,LINDBLOM HS,1046.0,17.0,8.62
17031500100,610547,SOUTH SHORE INTL HS,901.0,7.4,4.03
17031500200,609678,JONES HS,1276.0,27.1,14.56
17031500200,609680,PAYTON HS,1334.0,32.0,17.41
17031500200,609693,WESTINGHOUSE HS,1005.0,34.2,18.97
17031500200,609694,HANCOCK HS,1078.0,28.0,13.61
17031500200,609720,LANE TECH HS,1256.0,36.2,20.61
17031500200,609726,BROOKS HS,1111.0,5.6,1.26
17031500200,609749,NORTHSIDE PREP HS,1303.0,40.8,23.45
17031500200,609751,KING HS,939.0,20.5,10.21
17031500200,609755,YOUNG HS,1297.0,29.1,16.12
17031500200,610391,LINDBLOM HS,1046.0,22.0,10.19
17031500200,610547,SOUTH SHORE INTL HS,901.0,12.4,6.34
17031500300,609678,JONES HS,1276.0,23.7,14.12
17031500300,609680,PAYTON HS,1334.0,28.6,16.96
17031500300,609693,WESTINGHOUSE HS,1005.0,30.8,18.52
17031500300,609694,HANCOCK HS,1078.0,24.6,13.16
17031500300,609720,LANE TECH HS,1256.0,32.8,20.16
17031500300,609726,BROOKS HS,1111.0,2.2,0.81
17031500300,609749,NORTHSIDE PREP HS,1303.0,37.4,23.0
17031500300,609751,KING HS,939.0,17.2,9.86
17031500300,609755,YOUNG HS,1297.0,25.6,15.67
17031500300,610391,LINDBLOM HS,1046.0,18.6,9.75
17031500300,610547,SOUTH SHORE INTL HS,901.0,9.1,5.98
17031510100,609678,JONES HS,1276.0,23.6,13.78
17031510100,609680,PAYTON HS,1334.0,28.6,16.62
17031510100,609693,WESTINGHOUSE HS,1005.0,30.8,18.19
17031510100,609694,HANCOCK HS,1078.0,24.8,12.92
17031510100,609720,LANE TECH HS,1256.0,32.7,19.82
17031510100,609726,BROOKS HS,1111.0,8.7,4.21
17031510100,609749,NORTHSIDE PREP HS,1303.0,37.4,22.67
17031510100,609751,KING HS,939.0,17.4,8.75
17031510100,609755,YOUNG HS,1297.0,25.6,15.33
17031510100,610391,LINDBLOM HS,1046.0,18.6,9.5
17031510100,610547,SOUTH SHORE INTL HS,901.0,9.3,4.04
17031510200,609678,JONES HS,1276.0,22.8,13.51
17031510200,609680,PAYTON HS,1334.0,27.7,16.35
17031510200,609693,WESTINGHOUSE HS,1005.0,29.9,17.91
17031510200,609694,HANCOCK HS,1078.0,23.5,12.98
17031510200,609720,LANE TECH HS,1256.0,31.9,19.55
17031510200,609726,BROOKS HS,1111.0,7.5,3.99
17031510200,609749,NORTHSIDE PREP HS,1303.0,36.5,22.39
17031510200,609751,KING HS,939.0,15.6,8.73
17031510200,609755,YOUNG HS,1297.0,24.7,15.06
17031510200,610391,LINDBLOM HS,1046.0,17.3,9.56
17031510200,610547,SOUTH SHORE INTL HS,901.0,7.5,3.49
17031510300,609678,JONES HS,1276.0,23.0,14.06
17031510300,609680,PAYTON HS,1334.0,28.0,16.9
17031510300,609693,WESTINGHOUSE HS,1005.0,30.2,18.46
17031510300,609694,HANCOCK HS,1078.0,22.7,12.22
17031510300,609720,LANE TECH HS,1256.0,32.1,20.1
17031510300,609726,BROOKS HS,1111.0,7.2,4.29
17031510300,609749,NORTHSIDE PREP HS,1303.0,36.8,22.95
17031510300,609751,KING HS,939.0,14.8,7.97
17031510300,609755,YOUNG HS,1297.0,25.0,15.61
17031510300,610391,LINDBLOM HS,1046.0,16.5,8.8
17031510300,610547,SOUTH SHORE INTL HS,901.0,6.7,4.09
17031520100,609678,JONES HS,1276.0,27.3,14.09
17031520100,609680,PAYTON HS,1334.0,32.2,16.93
17031520100,609693,WESTINGHOUSE HS,1005.0,34.4,18.49
17031520100,609694,HANCOCK HS,1078.0,28.5,13.23
17031520100,609720,LANE TECH HS,1256.0,36.4,20.13
17031520100,609726,BROOKS HS,1111.0,14.2,6.41
17031520100,609749,NORTHSIDE PREP HS,1303.0,41.0,22.97
17031520100,609751,KING HS,939.0,21.1,9.06
17031520100,609755,YOUNG HS,1297.0,29.2,15.64
17031520100,610391,LINDBLOM HS,1046.0,22.2,9.8
17031520100,610547,SOUTH SHORE INTL HS,901.0,12.9,4.35
17031520200,609678,JONES HS,1276.0,26.4,14.44
17031520200,609680,PAYTON HS,1334.0,31.3,17.28
17031520200,609693,WESTINGHOUSE HS,1005.0,33.5,18.84
17031520200,609694,HANCOCK HS,1078.0,27.5,13.58
17031520200,609720,LANE TECH HS,1256.0,35.5,20.48
17031520200,609726,BROOKS HS,1111.0,12.5,5.39
17031520200,609749,NORTHSIDE PREP HS,1303.0,40.1,23.33
17031520200,609751,KING HS,939.0,20.1,9.41
17031520200,609755,YOUNG HS,1297.0,28.3,15.99
17031520200,610391,LINDBLOM HS,1046.0,21.3,10.16
17031520200,610547,SOUTH SHORE INTL HS,901.0,12.0,4.7
17031520300,609678,JONES HS,1276.0,26.2,15.5
17031520300,609680,PAYTON HS,1334.0,31.1,18.34
17031520300,609693,WESTINGHOUSE HS,1005.0,33.3,19.9
17031520300,609694,HANCOCK HS,1078.0,27.3,14.64
17031520300,609720,LANE TECH HS,1256.0,35.3,21.54
17031520300,609726,BROOKS HS,1111.0,10.2,5.12
17031520300,609749,NORTHSIDE PREP HS,1303.0,39.9,24.39
17031520300,609751,KING HS,939.0,19.7,10.68
17031520300,609755,YOUNG HS,1297.0,28.1,17.05
17031520300,610391,LINDBLOM HS,1046.0,21.1,11.22
17031520300,610547,SOUTH SHORE INTL HS,901.0,11.6,6.8
17031520400,609678,JONES HS,1276.0,25.6,15.07
17031520400,609680,PAYTON HS,1334.0,30.6,17.91
17031520400,609693,WESTINGHOUSE HS,1005.0,32.7,19.47
17031520400,609694,HANCOCK HS,1078.0,26.8,14.21
17031520400,609720,LANE TECH HS,1256.0,34.7,21.11
17031520400,609726,BROOKS HS,1111.0,11.5,5.69
17031520400,609749,NORTHSIDE PREP HS,1303.0,39.3,23.95
17031520400,609751,KING HS,939.0,19.4,10.04
17031520400,609755,YOUNG HS,1297.0,27.6,16.62
17031520400,610391,LINDBLOM HS,1046.0,20.6,10.78
17031520400,610547,SOUTH SHORE INTL HS,901.0,12.1,5.13
17031520500,609678,JONES HS,1276.0,27.3,15.96
17031520500,609680,PAYTON HS,1334.0,32.3,18.81
17031520500,609693,WESTINGHOUSE HS,1005.0,34.5,20.37
17031520500,609694,HANCOCK HS,1078.0,28.5,15.1
17031520500,609720,LANE TECH HS,1256.0,36.4,22.01
17031520500,609726,BROOKS HS,1111.0,12.3,6.09
17031520500,609749,NORTHSIDE PREP HS,1303.0,41.0,24.85
17031520500,609751,KING HS,939.0,21.1,10.93
17031520500,609755,YOUNG HS,1297.0,29.3,17.52
17031520500,610391,LINDBLOM HS,1046.0,22.3,11.68
17031520500,610547,SOUTH SHORE INTL HS,901.0,13.6,5.93
17031520600,609678,JONES HS,1276.0,27.2,16.25
17031520600,609680,PAYTON HS,1334.0,32.1,19.09
17031520600,609693,WESTINGHOUSE HS,1005.0,34.3,20.65
17031520600,609694,HANCOCK HS,1078.0,28.4,15.39
17031520600,609720,LANE TECH HS,1256.0,36.3,22.29
17031520600,609726,BROOKS HS,1111.0,12.1,6.37
17031520600,609749,NORTHSIDE PREP HS,1303.0,40.9,25.13
17031520600,609751,KING HS,939.0,20.9,11.22
17031520600,609755,YOUNG HS,1297.0,29.1,17.8
17031520600,610391,LINDBLOM HS,1046.0,22.1,11.97
17031520600,610547,SOUTH SHORE INTL HS,901.0,13.4,6.22
17031530100,609678,JONES HS,1276.0,23.2,13.95
17031530100,609680,PAYTON HS,1334.0,28.1,16.79
17031530100,609693,WESTINGHOUSE HS,1005.0,30.3,18.35
17031530100,609694,HANCOCK HS,1078.0,24.1,13.0
17031530100,609720,LANE TECH HS,1256.0,32.3,19.99
17031530100,609726,BROOKS HS,1111.0,2.7,1.13
17031530100,609749,NORTHSIDE PREP HS,1303.0,36.9,22.84
17031530100,609751,KING HS,939.0,19.1,10.77
17031530100,609755,YOUNG HS,1297.0,25.1,15.5
17031530100,610391,LINDBLOM HS,1046.0,18.1,9.58
17031530100,610547,SOUTH SHORE INTL HS,901.0,11.4,6.86
17031530200,609678,JONES HS,1276.0,25.4,14.67
17031530200,609680,PAYTON HS,1334.0,30.3,17.51
17031530200,609693,WESTINGHOUSE HS,1005.0,32.5,19.07
17031530200,609694,HANCOCK HS,1078.0,24.6,12.01
17031530200,609720,LANE TECH HS,1256.0,34.5,20.71
17031530200,609726,BROOKS HS,1111.0,4.9,1.85
17031530200,609749,NORTHSIDE PREP HS,1303.0,39.1,23.56
17031530200,609751,KING HS,939.0,21.4,11.49
17031530200,609755,YOUNG HS,1297.0,27.4,16.22
17031530200,610391,LINDBLOM HS,1046.0,19.0,8.59
17031530200,610547,SOUTH SHORE INTL HS,901.0,13.9,8.09
17031530300,609678,JONES HS,1276.0,25.1,15.61
17031530300,609680,PAYTON HS,1334.0,30.1,18.45
17031530300,609693,WESTINGHOUSE HS,1005.0,32.3,20.01
17031530300,609694,HANCOCK HS,1078.0,22.0,11.18
17031530300,609720,LANE TECH HS,1256.0,34.2,21.65
17031530300,609726,BROOKS HS,1111.0,6.3,2.6
17031530300,609749,NORTHSIDE PREP HS,1303.0,38.8,24.49
17031530300,609751,KING HS,939.0,21.1,12.43
17031530300,609755,YOUNG HS,1297.0,27.1,17.16
17031530300,610391,LINDBLOM HS,1046.0,17.0,8.17
17031530300,610547,SOUTH SHORE INTL HS,901.0,15.3,8.85
17031530400,609678,JONES HS,1276.0,27.9,16.87
17031530400,609680,PAYTON HS,1334.0,32.9,19.71
17031530400,609693,WESTINGHOUSE HS,1005.0,35.1,21.27
17031530400,609694,HANCOCK HS,1078.0,25.3,12.44
17031530400,609720,LANE TECH HS,1256.0,37.0,22.91
17031530400,609726,BROOKS HS,1111.0,8.8,3.36
17031530400,609749,NORTHSIDE PREP HS,1303.0,41.7,25.76
17031530400,609751,KING HS,939.0,23.9,13.69
17031530400,609755,YOUNG HS,1297.0,29.9,18.42
17031530400,610391,LINDBLOM HS,1046.0,20.3,9.42
17031530400,610547,SOUTH SHORE INTL HS,901.0,17.8,9.6
17031530501,609678,JONES HS,1276.0,25.5,14.93
17031530501,609680,PAYTON HS,1334.0,30.4,17.77
17031530501,609693,WESTINGHOUSE HS,1005.0,32.6,19.33
17031530501,609694,HANCOCK HS,1078.0,25.5,12.69
17031530501,609720,LANE TECH HS,1256.0,34.6,20.97
17031530501,609726,BROOKS HS,1111.0,5.0,2.11
17031530501,609749,NORTHSIDE PREP HS,1303.0,39.2,23.82
17031530501,609751,KING HS,939.0,21.5,11.75
17031530501,609755,YOUNG HS,1297.0,27.5,16.48
17031530501,610391,LINDBLOM HS,1046.0,20.1,9.09
17031530501,610547,SOUTH SHORE INTL HS,901.0,14.0,8.35
17031530502,609678,JONES HS,1276.0,25.8,15.14
17031530502,609680,PAYTON HS,1334.0,30.7,17.98
17031530502,609693,WESTINGHOUSE HS,1005.0,32.9,19.54
17031530502,609694,HANCOCK HS,1078.0,26.7,14.18
17031530502,609720,LANE TECH HS,1256.0,34.9,21.18
17031530502,609726,BROOKS HS,1111.0,5.3,2.31
17031530502,609749,NORTHSIDE PREP HS,1303.0,39.5,24.02
17031530502,609751,KING HS,939.0,21.7,11.96
17031530502,609755,YOUNG HS,1297.0,27.7,16.69
17031530502,610391,LINDBLOM HS,1046.0,20.7,10.77
17031530502,610547,SOUTH SHORE INTL HS,901.0,14.3,8.56
17031530503,609678,JONES HS,1276.0,26.9,16.03
17031530503,609680,PAYTON HS,1334.0,31.8,18.87
17031530503,609693,WESTINGHOUSE HS,1005.0,34.0,20.44
17031530503,609694,HANCOCK HS,1078.0,25.0,13.3
17031530503,609720,LANE TECH HS,1256.0,36.0,22.07
17031530503,609726,BROOKS HS,1111.0,6.4,3.21
17031530503,609749,NORTHSIDE PREP HS,1303.0,40.6,24.92
17031530503,609751,KING HS,939.0,22.9,12.86
17031530503,609755,YOUNG HS,1297.0,28.9,17.58
17031530503,610391,LINDBLOM HS,1046.0,20.0,10.29
17031530503,610547,SOUTH SHORE INTL HS,901.0,15.4,9.45
17031530600,609678,JONES HS,1276.0,24.8,14.74
17031530600,609680,PAYTON HS,1334.0,29.7,17.58
17031530600,609693,WESTINGHOUSE HS,1005.0,31.9,19.14
17031530600,609694,HANCOCK HS,1078.0,25.7,13.79
17031530600,609720,LANE TECH HS,1256.0,33.9,20.78
17031530600,609726,BROOKS HS,1111.0,4.3,1.92
17031530600,609749,NORTHSIDE PREP HS,1303.0,38.5,23.63
17031530600,609751,KING HS,939.0,20.7,11.56
17031530600,609755,YOUNG HS,1297.0,26.7,16.29
17031530600,610391,LINDBLOM HS,1046.0,19.7,10.37
17031530600,610547,SOUTH SHORE INTL HS,901.0,13.3,8.16
17031540101,609678,JONES HS,1276.0,30.2,18.35
17031540101,609680,PAYTON HS,1334.0,35.1,21.19
